topics,sub_occ,obj_occ,sub_in_obj,subsumption,label
electric field integral equation; antenna,0.0007650855380067068,0.15591504952124413,0.0004810948044375766,0.5862933831332011,1
backoff; back-off,0.0029939385015583207,0.0023551642552036645,0.00030591354412606777,0.496176606718846,2
association rule; uwb antennas,0.008222504197143777,0.0006582622742095439,0.0,0.49999999999999994,3
array gain; diversity gains,0.001032143697499614,0.000978010286791592,2.876110243920295e-05,0.4997873976550561,1
cloud software architecture; cloud-based architecture,6.496009284962605e-06,0.000284380850919474,0.0,0.49999999999999994,2
pso algorithm; global optimization problems,0.012093403952172049,0.0013858153141253558,0.00019086913436925593,0.4831761216528323,0
classification system; computer system,0.014934325346129028,0.015117657163726862,7.582472461244414e-05,0.5000084984861441,1
cellular radio systems; autonomous underwater vehicles,0.0002324127766397732,0.003598067365059843,0.0,0.49999999999999994,3
optical tomography; online algorithms,0.0019141574026356476,0.0019711779285814307,0.0,0.49999999999999994,3
noc; application mapping,0.0071080777153679706,0.00039914368162048,0.0004601776390272472,0.35007516317102316,0
antenna elements; antenna element,0.005281977327484038,0.00236887805258303,0.0019269938634265977,0.4380973215726472,2
bayesian models; gibbs sampling,0.002103985229518444,0.003528054820544135,0.00018302519734038241,0.5048442995869292,0
moving objects detection; radio communication,0.0002454047952096984,0.003997211046680323,0.0,0.49999999999999994,3
mutation operations; pso,0.0005449430011274185,0.04427896462273343,0.00016995196895892652,0.5424638986964518,1
architecture activity; architecture recovery,1.6600912617126655e-05,0.0001551824440296622,0.0,0.49999999999999994,0
architecture types; internet of thing (iot),0.00012414595522372977,0.000740545058485737,2.6146456762911773e-06,0.5024035587889748,0
pattern languages; surgical simulation,0.000476374014230591,0.001032143697499614,0.0,0.49999999999999994,3
radar cross section (rcs); antenna,0.0028907241318083593,0.15591504952124413,0.0021021751237381065,0.598498349898227,1
requirements models; radio direction finding systems,0.0003746032020995102,4.330672856641736e-06,0.0,0.49999999999999994,3
non-rigid registration; nonrigid registration,0.0013150809908002074,0.0004626602168512255,7.582472461244414e-05,0.4853667893691622,2
nlp; computing with words,0.025543752066091843,0.0005391687706518962,1.5687874057747066e-05,0.49607367959265075,0
multiobjective programming; multihop wireless networks,0.0005752577111239107,0.0006423831404018576,0.0,0.49999999999999994,3
particle swarm algorithm; global optimization problems,0.0024720924223329914,0.0013858153141253558,1.5687874057747066e-05,0.49931390152830657,0
multi-class classification; support vector machine,0.0032494482001001832,0.07806470891382394,0.001767500477172836,0.5719431762374574,1
group key management; ip multicast,0.0007225005882497297,0.0015294492972039732,7.582472461244414e-05,0.507632198271792,1
gene product; channel inversion,0.0009448084615573389,0.0005694834806483884,0.0,0.49999999999999994,3
lstm; neural networks,0.029343195718985526,0.23006338661504505,0.020336714070192777,0.5834659976693746,1
hardware; sensors,0.35899473534536397,0.3221695804877204,0.062035083315684476,0.4972734579303434,0
bayesian frameworks; probabilistic model,0.00012486773403317007,0.011045381120864749,0.0,0.49999999999999994,0
architecture design decisions; lmi approach,5.0524516660820266e-05,0.0013576659405571845,0.0,0.49999999999999994,3
stochastic games; multi agent system,0.001029978361071293,0.011826345792679141,1.8302519734038242e-05,0.5022376071239173,1
component repository; mobile robots,0.000137137973793655,0.017467047188455005,0.0,0.49999999999999994,3
privacy; dct transform,0.1347178494456017,0.0004352326220924945,1.8302519734038242e-05,0.4942234723800476,3
content-based retrieval; content based image retrieval (cbir),0.0014276784850728926,0.002949188215373023,0.0001490348035485971,0.5074286253396119,0
vehicular ad hoc network (vanet); vehicular ad hoc network,0.002137187054752697,0.0030754995070250736,0.0077445804931744675,0.6525258071918024,1
software architecture; architecture viewpoint,0.014405261478809295,3.103648880593245e-05,2.614645676291177e-05,0.3866028130319438,0
sharable content object reference model; elearning,0.00021292474878488538,0.004407903189251848,3.3990393791785304e-05,0.5208973705471639,1
quantum gates; virtual agent,0.0016904059717091579,0.0010018289875031218,0.0,0.49999999999999994,3
multicast; multicasts,0.023000925320433706,0.00034356671329357775,0.0007634765374770237,0.19847158839278978,2
classifiers; adaptive boosting,0.07914593357036549,0.0011310273943929336,0.0008863648842627091,0.3934356135762999,0
chord; peer-to-peer network,0.012610197579731296,0.00206933984666531,0.0001281176381382677,0.4928589913131016,1
bayesian network; prior information,0.012486051624507567,0.013332698167981025,0.00021440094545587655,0.5001505018215264,0
architecture evolution; architecture activity,0.0002959293118705187,1.6600912617126655e-05,0.0,0.49999999999999994,1
component models; software components,0.002586133474224557,0.010908964925880534,0.0002431620478950795,0.5098989058421951,1
capacity regions; refactorings,0.0003688289716239879,0.0011028780208247623,0.0,0.49999999999999994,3
neuro-fuzzy approach; neuro-fuzzy,0.00035800228948238355,0.013231649134659386,0.001299478901116715,0.9864938453199182,2
pdb; protein database,0.00349052232245324,0.0006467138132584993,0.0001150444097568118,0.48002007779129263,1
binary classifiers; binary classification,0.00144644473411834,0.009113179247993094,0.0006353588993387561,0.5509813625413897,2
long short term memory neural networks; back-propagation neural networks,0.0002237514309264897,0.001112261145347486,2.6146456762911773e-06,0.5012835911535294,1
computer operating systems; case based reasoning,0.0002316909978303329,0.00817847568976792,0.0,0.49999999999999994,3
reasoner; reasoning system,0.0021083159023750856,0.0019350889881094159,0.000162108031930053,0.4990505384735388,2
mcmc method; bayesian methods,0.0011194789334418888,0.004258494975697708,6.275149623098826e-05,0.505698974882959,1
distributed sensor networks; information storage and retrieval,0.0006488791496868202,0.0004951402632760386,0.0,0.49999999999999994,3
olap; data warehouse,0.004789724179445761,0.010747286472565908,0.005409701904246446,0.5864057609067127,1
swarm intelligence; particle swarm optimization,0.007082815457037561,0.05696783609269372,0.006102583008463608,0.6041365423562595,0
back propagation algorithm; ann,0.004345830211639983,0.061467405190744485,0.004044856861222451,0.6193749441516391,0
equivalence checking; collaborative filtering methods,0.0007448757313423787,0.0003912041147166369,0.0,0.49999999999999994,3
network topology; computer communication networks,0.025428989235390838,0.0002677799383023474,2.614645676291177e-05,0.48669972652962323,1
type system; type systems,0.005676790336247877,0.0027709088494412715,0.0025152891405921126,0.4358824231146188,2
super resolutions; low resolution,2.8149373568171288e-05,0.022748302737129602,3.137574811549413e-05,0.649824611307352,0
mpls networks; mpls network,0.0006026853058826416,0.0005218460792253293,0.0003346746465652707,0.48815604976919796,2
statistical language models; natural language processing,0.00029448575425163807,0.03805578772773926,7.582472461244414e-05,0.5351808333043244,1
semantic web service; semantic web applications,0.0009072759634664438,0.0006452702556396187,1.5687874057747066e-05,0.49903268566433595,1
artificial neural network; neural network,0.06112095136221315,0.369002920317063,0.22141342515968948,0.9172218338893905,2
mining frequent itemsets; network-on-chip (noc),0.00038615166305055483,0.0030877697467855585,0.0,0.49999999999999994,3
quality increasing; architecture concerns,0.00024107412235305667,2.3096921902089262e-05,0.0,0.49999999999999994,1
internet; peer to peer (p2p) network,0.5386173316414838,0.0005240114156536501,0.00039481149711996776,0.3962393565292247,0
degree centrality; requirement analysis,0.0014644892043543473,0.0026691380373101907,0.0,0.49999999999999994,3
concept lattice; formal concept analysis (fca),0.0013085849815152447,0.0008798483687077128,0.0006981103955697443,0.46416445464660405,1
digital libraries; s-box,0.007184586269168641,0.001953855237154864,0.0,0.49999999999999994,3
bayesian classifier; bayesian framework,0.0024598221825725066,0.007686222541729642,6.536614190727944e-05,0.5024933047950265,1
extreme programming; software development,0.0020303637909555344,0.05947890457073649,0.0025858845738519743,0.6697447667657797,1
ahp; relative weights,0.034773137702404824,0.001715668230039568,0.0011399855148629533,0.4128424979485726,0
microelectromechanical systems (mems); micro electro mechanical system,0.0018333181759783352,0.0014529407434033027,0.0,0.49999999999999994,2
software architecture evaluation; ebae,9.166590879891676e-05,7.2177880944028946e-06,0.0,0.49999999999999994,0
autonomous agent; multi agent system,0.0014926385779225186,0.011826345792679141,0.0001856398430166736,0.5149930627138688,1
global software development; software development life cycle,0.0008184971699052883,0.0025110684780427672,3.137574811549413e-05,0.5035625618484433,1
scorm; cross validation,0.001050188167735621,0.03957152322756387,0.0,0.49999999999999994,3
image registration; dynamic analysis,0.013022333279921701,0.016914164620423743,1.045858270516471e-05,0.5000255064250674,3
graph theory; centrality metric,0.015923162315062227,0.00014074686784085644,7.843937028873533e-06,0.4924141705915775,0
back propagation neural networks; machine learning techniques,0.001112261145347486,0.02690430512188679,5.490755920211472e-05,0.5065283086051261,1
tag recommendation; tag recommendations,0.0003774903173372714,5.124629547026055e-05,8.10540159650265e-05,0.3142838079165139,2
intra-cluster; component model,0.003393803961988241,0.0037886169707520793,0.0,0.49999999999999994,3
p2p systems; peer-to-peer systems,0.002406410550673925,0.0012515644555694619,0.000413114016854006,0.4781528305407611,2
model view controller; computer assisted language learning,0.0014385051672144969,0.0018434230793104992,0.0,0.49999999999999994,3
neural network; digraphs,0.369002920317063,0.0025269476118504534,5.75222048784059e-05,0.49688014207114606,3
learning objectives; geometric models,0.010384953510226884,0.0023825918499623955,0.0,0.49999999999999994,3
improved particle swarm optimization algorithms; particle swarm algorithm,1.7322691426566946e-05,0.0024720924223329914,0.0,0.49999999999999994,1
incremental development; cdma system,0.0009946111994087188,0.004934079941333819,0.0,0.49999999999999994,3
services composition; bpel,0.0011007126843964414,0.0021675017647491894,0.00042095795388287955,0.5259572854620188,0
ray tracing simulation; antenna,0.00048142646589667304,0.15591504952124413,0.0001960984257218383,0.5559697218722107,1
gibbs samplers; bayesian models,0.0001494082135541399,0.002103985229518444,2.3531811086620595e-05,0.5200934143472971,1
residue number system (rns); congenial access control (cac),0.0006308346794508129,7.217788094402894e-07,0.0,0.49999999999999994,3
proportional integral controllers; pid control,0.0003414013768652569,0.013659663968657476,0.0,0.49999999999999994,1
centrality measure; tactics for security,0.0007881824599087961,1.4435576188805787e-06,0.0,0.49999999999999994,3
proportional integral controllers; architecture viewpoints,0.0003414013768652569,2.598403713985042e-05,0.0,0.49999999999999994,3
peer-to-peer; blockchain,0.028469121580753338,0.03247499397314694,0.006620282852369261,0.5039594471955923,0
relational learning; constant false alarm rate,0.001002550766312562,0.002103985229518444,0.0,0.49999999999999994,3
object recognition; architecture documentation,0.017241130421100193,0.0001032143697499614,2.6146456762911773e-06,0.4965483637118047,3
multicast trees; multicast tree,0.0007160045789647671,0.0020281984545272133,0.0009778774829329003,0.6218060366003055,2
source code analysis; architecture recovery,0.0005225678580347696,0.0001551824440296622,7.843937028873533e-06,0.49512403359802537,1
optical sensors; index systems,0.003932250953830697,0.0007253877034874909,0.0,0.49999999999999994,3
